,year,agency_code,career_cluster,num_concentrators,description
2561,2019,740344,TRAN,8.0,"Transportation, Distribution & Logistics"
2562,2019,740340,CD,,Career Development
2563,2019,740340,INFO,,Information Technology
2564,2019,740340,STEM,,"Science, Tech, Engineering and Math"
2565,2019,410367,BMA,,Business Management and Administration
2566,2019,410367,FINA,,Finance
2567,2019,410367,HOSP,,Hospitality and Tourism
2568,2019,410367,INFO,,Information Technology
2569,2019,410367,MRKT,,Marketing Sales & Services
2570,2019,410367,STEM,,"Science, Tech, Engineering and Math"
2571,2019,980336,AAVC,,"Arts, Audio/Video Techn and Comm"
2572,2019,980336,AGNR,49.0,Agricultural & Natural Resources Tech
2573,2019,980336,ARCH,8.0,Architecture and Construction
2574,2019,980336,BMA,5.0,Business Management and Administration
2575,2019,980336,EDUC,,Education and Training
2576,2019,980336,FINA,3.0,Finance
2577,2019,980336,HLTH,44.0,Health Science
2578,2019,980336,HOSP,66.0,Hospitality and Tourism
2579,2019,980336,HUMA,,Human Services
2580,2019,980336,INFO,17.0,Information Technology
2581,2019,980336,LAW,2.0,"Law, Public Safety, Corrections and Security"
2582,2019,980336,MANU,,Manufacturing
2583,2019,980336,MRKT,,Marketing Sales & Services
2584,2019,980336,STEM,,"Science, Tech, Engineering and Math"
2585,2019,980336,TRAN,,"Transportation, Distribution & Logistics"
2586,2019,280330,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
2587,2019,280330,AGNR,,Agricultural & Natural Resources Tech
2588,2019,280330,ARCH,5.0,Architecture and Construction
2589,2019,280330,BMA,,Business Management and Administration
2590,2019,280330,EDUC,,Education and Training
2591,2019,280330,FINA,,Finance
2592,2019,280330,HLTH,14.0,Health Science
2593,2019,280330,HOSP,7.0,Hospitality and Tourism
2594,2019,280330,HUMA,,Human Services
2595,2019,280330,INFO,6.0,Information Technology
2596,2019,280330,LAW,,"Law, Public Safety, Corrections and Security"
2597,2019,280330,MANU,,Manufacturing
2598,2019,280330,MRKT,,Marketing Sales & Services
2599,2019,280330,STEM,,"Science, Tech, Engineering and Math"
2600,2019,280330,TRAN,,"Transportation, Distribution & Logistics"
2601,2019,280328,BMA,,Business Management and Administration
2602,2019,280328,FINA,,Finance
2603,2019,280328,HOSP,,Hospitality and Tourism
2604,2019,280328,INFO,,Information Technology
2605,2019,280328,MRKT,,Marketing Sales & Services
2606,2019,280328,STEM,,"Science, Tech, Engineering and Math"
2607,2019,340372,AAVC,,"Arts, Audio/Video Techn and Comm"
2608,2019,340372,BMA,,Business Management and Administration
2609,2019,340372,CD,,Career Development
2610,2019,340372,EDUC,,Education and Training
2611,2019,340372,FINA,,Finance
2612,2019,340372,HOSP,,Hospitality and Tourism
2613,2019,340372,HUMA,,Human Services
2614,2019,340372,INFO,,Information Technology
2615,2019,340372,MRKT,,Marketing Sales & Services
2616,2019,450328,BMA,,Business Management and Administration
2617,2019,450328,CD,,Career Development
2618,2019,450328,FINA,,Finance
2619,2019,450328,HOSP,,Hospitality and Tourism
2620,2019,450328,INFO,,Information Technology
2621,2019,450328,MRKT,,Marketing Sales & Services
2622,2019,990322,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
2623,2019,990322,AGNR,33.0,Agricultural & Natural Resources Tech
2624,2019,990322,ARCH,36.0,Architecture and Construction
2625,2019,990322,BMA,4.0,Business Management and Administration
2626,2019,990322,EDUC,,Education and Training
2627,2019,990322,FINA,,Finance
2628,2019,990322,HLTH,34.0,Health Science
2629,2019,990322,HOSP,20.0,Hospitality and Tourism
2630,2019,990322,HUMA,,Human Services
2631,2019,990322,INFO,26.0,Information Technology
2632,2019,990322,LAW,,"Law, Public Safety, Corrections and Security"
2633,2019,990322,MANU,14.0,Manufacturing
2634,2019,990322,MRKT,2.0,Marketing Sales & Services
2635,2019,990322,STEM,7.0,"Science, Tech, Engineering and Math"
2636,2019,990322,TRAN,7.0,"Transportation, Distribution & Logistics"
2637,2019,990321,INFO,,Information Technology
2638,2019,900316,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
2639,2019,900316,AGNR,20.0,Agricultural & Natural Resources Tech
2640,2019,900316,ARCH,22.0,Architecture and Construction
2641,2019,900316,BMA,,Business Management and Administration
2642,2019,900316,EDUC,,Education and Training
2643,2019,900316,FINA,,Finance
2644,2019,900316,HLTH,12.0,Health Science
2645,2019,900316,HOSP,7.0,Hospitality and Tourism
2646,2019,900316,HUMA,6.0,Human Services
2647,2019,900316,INFO,4.0,Information Technology
2648,2019,900316,LAW,1.0,"Law, Public Safety, Corrections and Security"
2649,2019,900316,MANU,5.0,Manufacturing
2650,2019,900316,MRKT,,Marketing Sales & Services
2651,2019,900316,STEM,9.0,"Science, Tech, Engineering and Math"
2652,2019,900316,TRAN,3.0,"Transportation, Distribution & Logistics"
2653,2019,980338,AAVC,,"Arts, Audio/Video Techn and Comm"
2654,2019,980338,BMA,,Business Management and Administration
2655,2019,980338,CD,,Career Development
2656,2019,980338,EDUC,,Education and Training
2657,2019,980338,FINA,,Finance
2658,2019,980338,HOSP,,Hospitality and Tourism
2659,2019,980338,HUMA,,Human Services
2660,2019,980338,INFO,,Information Technology
2661,2019,980338,MRKT,,Marketing Sales & Services
2662,2019,360396,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
2663,2019,360396,AGNR,29.0,Agricultural & Natural Resources Tech
2664,2019,360396,ARCH,21.0,Architecture and Construction
2665,2019,360396,BMA,25.0,Business Management and Administration
2666,2019,360396,EDUC,,Education and Training
2667,2019,360396,FINA,1.0,Finance
2668,2019,360396,HLTH,17.0,Health Science
2669,2019,360396,HOSP,15.0,Hospitality and Tourism
2670,2019,360396,HUMA,12.0,Human Services
2671,2019,360396,INFO,29.0,Information Technology
2672,2019,360396,LAW,1.0,"Law, Public Safety, Corrections and Security"
2673,2019,360396,MANU,,Manufacturing
2674,2019,360396,MRKT,,Marketing Sales & Services
2675,2019,360396,STEM,,"Science, Tech, Engineering and Math"
2676,2019,360396,TRAN,,"Transportation, Distribution & Logistics"
2677,2019,510342,AGNR,,Agricultural & Natural Resources Tech
2678,2019,510342,INFO,,Information Technology
2679,2019,510342,STEM,,"Science, Tech, Engineering and Math"
2680,2019,600394,BMA,,Business Management and Administration
2681,2019,600394,CD,,Career Development
2682,2019,600394,FINA,,Finance
2683,2019,600394,HOSP,,Hospitality and Tourism
2684,2019,600394,INFO,,Information Technology
2685,2019,600394,MRKT,,Marketing Sales & Services
2686,2019,350317,BMA,1.0,Business Management and Administration
2687,2019,350317,FINA,,Finance
2688,2019,350317,LAW,,"Law, Public Safety, Corrections and Security"
2689,2019,560320,AAVC,,"Arts, Audio/Video Techn and Comm"
2690,2019,560320,AGNR,46.0,Agricultural & Natural Resources Tech
2691,2019,560320,ARCH,22.0,Architecture and Construction
2692,2019,560320,BMA,,Business Management and Administration
2693,2019,560320,FINA,,Finance
2694,2019,560320,HLTH,15.0,Health Science
2695,2019,560320,HOSP,36.0,Hospitality and Tourism
2696,2019,560320,HUMA,,Human Services
2697,2019,560320,INFO,5.0,Information Technology
2698,2019,560320,LAW,,"Law, Public Safety, Corrections and Security"
2699,2019,560320,MANU,17.0,Manufacturing
2700,2019,560320,STEM,1.0,"Science, Tech, Engineering and Math"
2701,2019,350321,AAVC,18.0,"Arts, Audio/Video Techn and Comm"
2702,2019,350321,AGNR,33.0,Agricultural & Natural Resources Tech
2703,2019,350321,ARCH,12.0,Architecture and Construction
2704,2019,350321,BMA,11.0,Business Management and Administration
2705,2019,350321,EDUC,,Education and Training
2706,2019,350321,FINA,,Finance
2707,2019,350321,HLTH,14.0,Health Science
2708,2019,350321,HOSP,17.0,Hospitality and Tourism
2709,2019,350321,HUMA,,Human Services
2710,2019,350321,INFO,16.0,Information Technology
2711,2019,350321,LAW,,"Law, Public Safety, Corrections and Security"
2712,2019,350321,MANU,4.0,Manufacturing
2713,2019,350321,MRKT,7.0,Marketing Sales & Services
2714,2019,350321,STEM,2.0,"Science, Tech, Engineering and Math"
2715,2019,350321,TRAN,,"Transportation, Distribution & Logistics"
2716,2019,350324,INFO,,Information Technology
2717,2019,180340,AAVC,,"Arts, Audio/Video Techn and Comm"
2718,2019,180340,AGNR,35.0,Agricultural & Natural Resources Tech
2719,2019,180340,ARCH,10.0,Architecture and Construction
2720,2019,180340,BMA,,Business Management and Administration
2721,2019,180340,EDUC,,Education and Training
2722,2019,180340,FINA,,Finance
2723,2019,180340,HLTH,27.0,Health Science
2724,2019,180340,HOSP,15.0,Hospitality and Tourism
2725,2019,180340,HUMA,,Human Services
2726,2019,180340,INFO,10.0,Information Technology
2727,2019,180340,LAW,,"Law, Public Safety, Corrections and Security"
2728,2019,180340,MANU,1.0,Manufacturing
2729,2019,180340,MRKT,,Marketing Sales & Services
2730,2019,180340,STEM,,"Science, Tech, Engineering and Math"
2731,2019,180340,TRAN,,"Transportation, Distribution & Logistics"
2732,2019,120318,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
2733,2019,120318,AGNR,33.0,Agricultural & Natural Resources Tech
2734,2019,120318,ARCH,6.0,Architecture and Construction
2735,2019,120318,BMA,2.0,Business Management and Administration
2736,2019,120318,EDUC,,Education and Training
2737,2019,120318,FINA,,Finance
2738,2019,120318,HLTH,27.0,Health Science
2739,2019,120318,HOSP,14.0,Hospitality and Tourism
2740,2019,120318,HUMA,4.0,Human Services
2741,2019,120318,INFO,2.0,Information Technology
2742,2019,120318,LAW,2.0,"Law, Public Safety, Corrections and Security"
2743,2019,120318,MANU,7.0,Manufacturing
2744,2019,120318,MRKT,,Marketing Sales & Services
2745,2019,120318,STEM,,"Science, Tech, Engineering and Math"
2746,2019,120318,TRAN,5.0,"Transportation, Distribution & Logistics"
2747,2019,920428,AAVC,35.0,"Arts, Audio/Video Techn and Comm"
2748,2019,920428,AGNR,42.0,Agricultural & Natural Resources Tech
2749,2019,920428,ARCH,8.0,Architecture and Construction
2750,2019,920428,BMA,9.0,Business Management and Administration
2751,2019,920428,EDUC,,Education and Training
2752,2019,920428,FINA,,Finance
2753,2019,920428,HLTH,13.0,Health Science
2754,2019,920428,HOSP,31.0,Hospitality and Tourism
2755,2019,920428,HUMA,4.0,Human Services
2756,2019,920428,INFO,17.0,Information Technology
2757,2019,920428,LAW,5.0,"Law, Public Safety, Corrections and Security"
2758,2019,920428,MANU,10.0,Manufacturing
2759,2019,920428,MRKT,5.0,Marketing Sales & Services
2760,2019,920428,STEM,30.0,"Science, Tech, Engineering and Math"
2761,2019,920428,TRAN,,"Transportation, Distribution & Logistics"
2762,2019,920424,AAVC,,"Arts, Audio/Video Techn and Comm"
2763,2019,920424,BMA,,Business Management and Administration
2764,2019,920424,CD,,Career Development
2765,2019,920424,EDUC,,Education and Training
2766,2019,920424,FINA,,Finance
2767,2019,920424,HOSP,,Hospitality and Tourism
2768,2019,920424,HUMA,,Human Services
2769,2019,920424,INFO,,Information Technology
2770,2019,920424,MRKT,,Marketing Sales & Services
2771,2019,920424,STEM,,"Science, Tech, Engineering and Math"
2772,2019,640329,CD,,Career Development
2773,2019,640329,INFO,,Information Technology
2774,2019,640329,STEM,,"Science, Tech, Engineering and Math"
2775,2019,740358,INFO,,Information Technology
2776,2019,390320,AAVC,,"Arts, Audio/Video Techn and Comm"
2777,2019,390320,AGNR,,Agricultural & Natural Resources Tech
2778,2019,390320,CD,,Career Development
2779,2019,390320,EDUC,,Education and Training
2780,2019,390320,HUMA,,Human Services
2781,2019,390320,INFO,,Information Technology
2782,2019,140332,BMA,,Business Management and Administration
2783,2019,140332,CD,,Career Development
2784,2019,140332,FINA,,Finance
2785,2019,140332,HOSP,,Hospitality and Tourism
2786,2019,140332,INFO,,Information Technology
2787,2019,140332,MRKT,,Marketing Sales & Services
2788,2019,140332,STEM,,"Science, Tech, Engineering and Math"
2789,2019,600397,AAVC,27.0,"Arts, Audio/Video Techn and Comm"
2790,2019,600397,AGNR,1.0,Agricultural & Natural Resources Tech
2791,2019,600397,ARCH,,Architecture and Construction
2792,2019,600397,BMA,22.0,Business Management and Administration
2793,2019,600397,FINA,2.0,Finance
2794,2019,600397,HLTH,10.0,Health Science
2795,2019,600397,HOSP,21.0,Hospitality and Tourism
2796,2019,600397,HUMA,,Human Services
2797,2019,600397,INFO,18.0,Information Technology
2798,2019,600397,LAW,,"Law, Public Safety, Corrections and Security"
2799,2019,600397,MANU,1.0,Manufacturing
2800,2019,600397,MRKT,8.0,Marketing Sales & Services
2801,2019,600397,STEM,3.0,"Science, Tech, Engineering and Math"
2802,2019,600397,TRAN,,"Transportation, Distribution & Logistics"
2803,2019,920436,AAVC,30.0,"Arts, Audio/Video Techn and Comm"
2804,2019,920436,AGNR,15.0,Agricultural & Natural Resources Tech
2805,2019,920436,ARCH,15.0,Architecture and Construction
2806,2019,920436,BMA,1.0,Business Management and Administration
2807,2019,920436,EDUC,,Education and Training
2808,2019,920436,FINA,,Finance
2809,2019,920436,HLTH,28.0,Health Science
2810,2019,920436,HOSP,14.0,Hospitality and Tourism
2811,2019,920436,HUMA,9.0,Human Services
2812,2019,920436,INFO,11.0,Information Technology
2813,2019,920436,LAW,23.0,"Law, Public Safety, Corrections and Security"
2814,2019,920436,MANU,,Manufacturing
2815,2019,920436,MRKT,,Marketing Sales & Services
2816,2019,920436,STEM,44.0,"Science, Tech, Engineering and Math"
2817,2019,920436,TRAN,18.0,"Transportation, Distribution & Logistics"
2818,2019,360337,BMA,,Business Management and Administration
2819,2019,360337,FINA,,Finance
2820,2019,360337,INFO,,Information Technology
2821,2019,360337,LAW,,"Law, Public Safety, Corrections and Security"
2822,2019,660325,CD,,Career Development
2823,2019,370312,AAVC,,"Arts, Audio/Video Techn and Comm"
2824,2019,370312,AGNR,28.0,Agricultural & Natural Resources Tech
2825,2019,370312,ARCH,,Architecture and Construction
2826,2019,370312,BMA,,Business Management and Administration
2827,2019,370312,FINA,,Finance
2828,2019,370312,HLTH,17.0,Health Science
2829,2019,370312,HOSP,10.0,Hospitality and Tourism
2830,2019,370312,HUMA,,Human Services
2831,2019,370312,INFO,2.0,Information Technology
2832,2019,370312,MANU,3.0,Manufacturing
2833,2019,370312,MRKT,,Marketing Sales & Services
2834,2019,370312,STEM,1.0,"Science, Tech, Engineering and Math"
2835,2019,370312,TRAN,,"Transportation, Distribution & Logistics"
2836,2019,140306,AAVC,,"Arts, Audio/Video Techn and Comm"
2837,2019,140306,AGNR,,Agricultural & Natural Resources Tech
2838,2019,140306,ARCH,,Architecture and Construction
2839,2019,140306,BMA,,Business Management and Administration
2840,2019,140306,FINA,,Finance
2841,2019,140306,HOSP,,Hospitality and Tourism
2842,2019,140306,HUMA,,Human Services
2843,2019,140306,INFO,,Information Technology
2844,2019,320316,AGNR,,Agricultural & Natural Resources Tech
2845,2019,320316,BMA,,Business Management and Administration
2846,2019,320316,FINA,,Finance
2847,2019,320316,HOSP,,Hospitality and Tourism
2848,2019,320316,INFO,,Information Technology
2849,2019,320316,MRKT,,Marketing Sales & Services
2850,2019,320316,STEM,,"Science, Tech, Engineering and Math"
2851,2019,30308,CD,,Career Development
2852,2019,30308,STEM,,"Science, Tech, Engineering and Math"
2853,2019,960335,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
2854,2019,960335,AGNR,14.0,Agricultural & Natural Resources Tech
2855,2019,960335,ARCH,2.0,Architecture and Construction
2856,2019,960335,BMA,5.0,Business Management and Administration
2857,2019,960335,FINA,,Finance
2858,2019,960335,HLTH,11.0,Health Science
2859,2019,960335,HOSP,19.0,Hospitality and Tourism
2860,2019,960335,HUMA,,Human Services
2861,2019,960335,INFO,5.0,Information Technology
2862,2019,960335,LAW,,"Law, Public Safety, Corrections and Security"
2863,2019,960335,MANU,,Manufacturing
2864,2019,960335,MRKT,,Marketing Sales & Services
2865,2019,960335,STEM,,"Science, Tech, Engineering and Math"
2866,2019,960335,TRAN,,"Transportation, Distribution & Logistics"
2867,2019,600429,BMA,,Business Management and Administration
2868,2019,600429,FINA,,Finance
2869,2019,600429,HOSP,,Hospitality and Tourism
2870,2019,600429,INFO,,Information Technology
2871,2019,600429,MRKT,,Marketing Sales & Services
2872,2019,600429,STEM,,"Science, Tech, Engineering and Math"
2873,2019,10348,AAVC,,"Arts, Audio/Video Techn and Comm"
2874,2019,10348,AGNR,,Agricultural & Natural Resources Tech
2875,2019,10348,ARCH,,Architecture and Construction
2876,2019,10348,BMA,,Business Management and Administration
2877,2019,10348,FINA,,Finance
2878,2019,10348,HLTH,,Health Science
2879,2019,10348,HOSP,,Hospitality and Tourism
2880,2019,10348,HUMA,,Human Services
2881,2019,10348,INFO,,Information Technology
2882,2019,10348,LAW,,"Law, Public Safety, Corrections and Security"
2883,2019,10348,MANU,,Manufacturing
2884,2019,10348,MRKT,,Marketing Sales & Services
2885,2019,10348,STEM,,"Science, Tech, Engineering and Math"
2886,2019,10348,TRAN,,"Transportation, Distribution & Logistics"
2887,2019,10350,CD,,Career Development
2888,2019,10350,INFO,,Information Technology
2889,2019,181316,CD,,Career Development
2890,2019,181316,INFO,,Information Technology
2891,2019,181316,STEM,,"Science, Tech, Engineering and Math"
2892,2019,140336,BMA,,Business Management and Administration
2893,2019,140336,FINA,,Finance
2894,2019,140336,HLTH,,Health Science
2895,2019,140336,HOSP,,Hospitality and Tourism
2896,2019,140336,INFO,,Information Technology
2897,2019,140336,MRKT,,Marketing Sales & Services
2898,2019,140336,STEM,,"Science, Tech, Engineering and Math"
2899,2019,960338,AGNR,,Agricultural & Natural Resources Tech
2900,2019,960338,BMA,,Business Management and Administration
2901,2019,960338,FINA,,Finance
2902,2019,960338,HOSP,,Hospitality and Tourism
2903,2019,960338,INFO,,Information Technology
2904,2019,960338,MRKT,,Marketing Sales & Services
2905,2019,390321,AAVC,,"Arts, Audio/Video Techn and Comm"
