year,agency_code,career_cluster
2019,740366,STEM
2019,740366,TRAN
2019,132330,AAVC
2019,132330,AGNR
2019,132330,BMA
2019,132330,CD
2019,132330,EDUC
2019,132330,FINA
2019,132330,HOSP
2019,132330,HUMA
2019,132330,MRKT
2019,132330,STEM
2019,410407,AAVC
2019,410407,BMA
2019,410407,FINA
2019,410407,HLTH
2019,410407,HUMA
2019,410407,INFO
2019,310356,CD
2019,310356,INFO
2019,310356,STEM
2019,600434,CD
2019,600434,INFO
2019,600434,STEM
2019,340420,AAVC
2019,340420,BMA
2019,340420,EDUC
2019,340420,FINA
2019,340420,HOSP
2019,340420,HUMA
2019,340420,INFO
2019,340420,MRKT
2019,340420,STEM
2019,410437,AAVC
2019,410437,BMA
2019,410437,EDUC
2019,410437,FINA
2019,410437,HOSP
2019,410437,HUMA
2019,410437,INFO
2019,410437,MRKT
2019,410437,STEM
2019,140360,INFO
2019,230350,AAVC
2019,230350,AGNR
2019,230350,ARCH
2019,230350,BMA
2019,230350,EDUC
2019,230350,FINA
2019,230350,HLTH
2019,230350,HOSP
2019,230350,HUMA
2019,230350,INFO
2019,230350,LAW
2019,230350,MANU
2019,230350,MRKT
2019,230350,STEM
2019,230350,TRAN
2019,230352,BMA
2019,230352,FINA
2019,230352,HOSP
2019,230352,INFO
2019,230352,MRKT
2019,340427,AAVC
2019,340427,BMA
2019,340427,FINA
2019,340427,INFO
2019,540315,AAVC
2019,540315,AGNR
2019,540315,ARCH
2019,540315,BMA
2019,540315,EDUC
2019,540315,FINA
2019,540315,HLTH
2019,540315,HOSP
2019,540315,HUMA
2019,540315,INFO
2019,540315,MRKT
2019,540315,STEM
2019,540315,TRAN
2019,410442,AAVC
2019,410442,BMA
2019,410442,EDUC
2019,410442,FINA
2019,410442,HOSP
2019,410442,HUMA
2019,410442,INFO
2019,410442,MRKT
2019,410442,STEM
2019,920466,AAVC
2019,920466,AGNR
2019,920466,ARCH
2019,920466,BMA
2019,920466,EDUC
2019,920466,FINA
2019,920466,HLTH
2019,920466,HOSP
2019,920466,HUMA
2019,920466,INFO
2019,920466,LAW
2019,920466,MANU
2019,920466,MRKT
2019,920466,STEM
2019,920466,TRAN
2019,800363,STEM
2019,110450,STEM
2019,490335,AAVC
2019,490335,AGNR
2019,490335,ARCH
2019,490335,BMA
2019,490335,FINA
2019,490335,HLTH
2019,490335,HOSP
2019,490335,HUMA
2019,490335,INFO
2019,490335,LAW
2019,490335,MANU
2019,490335,MRKT
2019,490335,STEM
2019,490335,TRAN
2019,490338,INFO
2019,490338,STEM
2019,320341,AGNR
2019,320341,CD
2019,320341,HOSP
2019,320341,HUMA
2019,820349,AAVC
2019,820349,AGNR
2019,820349,ARCH
2019,820349,BMA
2019,820349,EDUC
2019,820349,FINA
2019,820349,HLTH
2019,820349,HOSP
2019,820349,HUMA
2019,820349,INFO
2019,820349,LAW
2019,820349,MANU
2019,820349,MRKT
2019,820349,TRAN
2019,320342,CD
2019,320342,INFO
2019,290334,AAVC
2019,290334,BMA
2019,290334,CD
2019,290334,EDUC
2019,290334,FINA
2019,290334,HOSP
2019,290334,HUMA
2019,290334,INFO
2019,290334,MRKT
2019,290334,STEM
2019,290336,AAVC
2019,290336,AGNR
2019,290336,ARCH
2019,290336,BMA
2019,290336,EDUC
2019,290336,FINA
2019,290336,HLTH
2019,290336,HOSP
2019,290336,HUMA
2019,290336,INFO
2019,290336,LAW
2019,290336,MANU
2019,290336,MRKT
2019,290336,STEM
2019,290336,TRAN
2019,530336,AAVC
2019,530336,AGNR
2019,530336,ARCH
2019,530336,BMA
2019,530336,EDUC
2019,530336,FINA
2019,530336,HLTH
2019,530336,HOSP
2019,530336,HUMA
2019,530336,INFO
2019,530336,LAW
2019,530336,MANU
2019,530336,MRKT
2019,530336,STEM
2019,530336,TRAN
2019,530335,AAVC
2019,530335,ARCH
2019,530335,BMA
2019,530335,EDUC
2019,530335,FINA
2019,530335,HOSP
2019,530335,INFO
2019,530335,LAW
2019,530335,MANU
2019,530335,MRKT
2019,530335,STEM
2019,530335,TRAN
2019,920473,AAVC
2019,920473,AGNR
2019,920473,ARCH
2019,920473,BMA
2019,920473,EDUC
2019,920473,FINA
2019,920473,HLTH
2019,920473,HOSP
2019,920473,HUMA
2019,920473,INFO
2019,920473,LAW
2019,920473,MANU
2019,920473,MRKT
2019,920473,STEM
2019,920473,TRAN
2019,920471,AAVC
2019,920471,BMA
2019,920471,CD
2019,920471,EDUC
2019,920471,FINA
2019,920471,HOSP
2019,920471,HUMA
2019,920471,INFO
2019,920471,MRKT
2019,920471,STEM
2019,100316,CD
2019,100316,HLTH
2019,100316,STEM
2019,540317,AAVC
2019,540317,ARCH
2019,540317,BMA
2019,540317,EDUC
2019,540317,FINA
2019,540317,HLTH
2019,540317,HOSP
2019,540317,INFO
2019,540317,LAW
2019,540317,MRKT
2019,540317,STEM
2019,540317,TRAN
2019,540318,AGNR
2019,540318,ARCH
2019,540318,BMA
2019,540318,FINA
2019,540318,HOSP
2019,540318,HUMA
2019,600443,AAVC
2019,600443,ARCH
2019,600443,BMA
2019,600443,FINA
2019,600443,HLTH
2019,600443,HOSP
2019,600443,HUMA
2019,600443,INFO
2019,600443,LAW
2019,600443,MANU
2019,600443,MRKT
2019,600443,STEM
2019,600443,TRAN
2019,260372,CD
2019,260372,INFO
2019,260372,STEM
2019,291332,BMA
2019,291332,CD
2019,291332,FINA
2019,291332,HOSP
2019,291332,INFO
2019,291332,MRKT
2019,291332,STEM
2019,291336,AAVC
2019,291336,AGNR
2019,291336,ARCH
2019,291336,BMA
2019,291336,EDUC
2019,291336,FINA
2019,291336,HLTH
2019,291336,HOSP
2019,291336,HUMA
2019,291336,INFO
2019,291336,LAW
2019,291336,MANU
2019,291336,MRKT
2019,291336,STEM
2019,291336,TRAN
2019,120350,INFO
2019,120350,STEM
2019,920472,AAVC
2019,920472,AGNR
2019,920472,BMA
2019,920472,EDUC
2019,920472,FINA
2019,920472,HOSP
2019,920472,HUMA
2019,920472,INFO
2019,920472,MRKT
2019,920472,STEM
2019,410448,AAVC
2019,410448,EDUC
2019,410448,HUMA
2019,410448,INFO
2019,600461,AGNR
2019,600461,ARCH
2019,600461,BMA
2019,600461,FINA
2019,600461,HOSP
2019,600461,HUMA
2019,550332,AAVC
2019,550332,AGNR
2019,550332,ARCH
2019,550332,BMA
2019,550332,FINA
2019,550332,HLTH
2019,550332,HOSP
2019,550332,HUMA
2019,550332,INFO
2019,550332,LAW
2019,550332,MANU
2019,550332,MRKT
2019,550332,STEM
2019,550332,TRAN
2019,550334,INFO
2019,550334,STEM
2019,320340,INFO
2019,320340,STEM
2019,780336,CD
2019,780336,INFO
2019,920324,AAVC
2019,920324,AGNR
2019,920324,ARCH
2019,920324,BMA
2019,920324,EDUC
2019,920324,FINA
2019,920324,HOSP
2019,920324,HUMA
2019,920324,INFO
2019,350336,AAVC
2019,350336,AGNR
2019,350336,ARCH
2019,350336,BMA
2019,350336,FINA
2019,350336,HLTH
2019,350336,HOSP
2019,350336,HUMA
2019,350336,INFO
2019,350336,LAW
2019,350336,MANU
2019,350336,MRKT
2019,350336,TRAN
2019,320346,AGNR
2019,320346,BMA
2019,320346,FINA
2019,320346,HOSP
2019,320346,INFO
2019,320346,MRKT
2019,340436,AAVC
2019,340436,CD
2019,340436,EDUC
2019,340436,HUMA
2019,340436,INFO
2019,320343,AGNR
2019,320343,BMA
2019,320343,FINA
2019,320343,HOSP
2019,320343,INFO
2019,320343,MRKT
2019,320343,STEM
2019,410529,AAVC
2019,410529,AGNR
2019,410529,ARCH
2019,410529,BMA
2019,410529,FINA
2019,410529,HLTH
2019,410529,HOSP
2019,410529,HUMA
2019,410529,INFO
2019,410529,LAW
2019,410529,MANU
2019,410529,MRKT
2019,410529,STEM
2019,410529,TRAN
2019,920484,AAVC
2019,920484,BMA
2019,920484,CD
2019,920484,EDUC
2019,920484,FINA
2019,920484,HOSP
2019,920484,HUMA
2019,920484,INFO
2019,920484,MRKT
2019,920484,STEM
2019,780341,BMA
2019,780341,FINA
2019,780341,HOSP
2019,780341,INFO
2019,780341,MRKT
2019,780342,AAVC
2019,780342,AGNR
2019,780342,ARCH
2019,780342,BMA
2019,780342,EDUC
2019,780342,FINA
2019,780342,HLTH
2019,780342,HOSP
2019,780342,HUMA
2019,780342,INFO
2019,780342,LAW
2019,780342,MANU
2019,780342,MRKT
2019,780342,STEM
2019,780342,TRAN
2019,260358,INFO
2019,650350,BMA
2019,650350,FINA
2019,650350,HLTH
2019,650350,HOSP
2019,650350,INFO
2019,650350,MRKT
2019,650350,STEM
2019,950324,BMA
2019,950324,CD
2019,950324,FINA
2019,950324,HOSP
2019,950324,MRKT
2019,950324,STEM
2019,260383,AAVC
2019,260383,AGNR
2019,260383,CD
2019,260383,EDUC
2019,260383,HUMA
2019,260383,INFO
2019,560329,BMA
2019,560329,EDUC
2019,560329,FINA
2019,560329,HLTH
2019,560329,INFO
2019,560329,LAW
2019,560329,MRKT
2019,560329,STEM
2019,560329,TRAN
2019,560330,BMA
2019,560330,CD
2019,560330,FINA
2019,560330,HOSP
2019,560330,INFO
2019,560330,MRKT
2019,570317,ARCH
2019,570317,BMA
2019,570317,HUMA
2019,570317,INFO
2019,570317,LAW
2019,570317,STEM
2019,570318,AAVC
2019,570318,AGNR
2019,570318,ARCH
2019,570318,BMA
2019,570318,EDUC
2019,570318,FINA
2019,570318,HLTH
2019,570318,HOSP
2019,570318,HUMA
2019,570318,INFO
2019,570318,LAW
2019,570318,MANU
2019,570318,MRKT
2019,570318,STEM
2019,570318,TRAN
2019,570319,AGNR
2019,570319,INFO
2019,570319,STEM
2019,780344,CD
2019,780344,INFO
2019,180348,AAVC
2019,180348,AGNR
2019,180348,ARCH
2019,180348,BMA
2019,180348,EDUC
2019,180348,FINA
2019,180348,HLTH
2019,180348,HOSP
2019,180348,HUMA
2019,180348,INFO
2019,180348,MANU
2019,180348,MRKT
2019,180348,TRAN
2019,180346,INFO
2019,180346,STEM
2019,340385,AAVC
2019,340385,BMA
2019,340385,FINA
2019,340385,HOSP
2019,340385,INFO
2019,600445,AAVC
2019,600445,AGNR
2019,600445,ARCH
2019,600445,BMA
2019,600445,FINA
2019,600445,HLTH
2019,600445,HOSP
2019,600445,HUMA
2019,600445,INFO
2019,600445,LAW
2019,600445,MANU
2019,600445,MRKT
2019,600445,STEM
2019,600445,TRAN
2019,280316,AAVC
2019,280316,AGNR
2019,280316,ARCH
2019,280316,BMA
2019,280316,EDUC
2019,280316,FINA
2019,280316,HLTH
2019,280316,HOSP
2019,280316,HUMA
2019,280316,INFO
2019,280316,LAW
2019,280316,MANU
2019,280316,MRKT
2019,280316,STEM
2019,280316,TRAN
2019,280320,INFO
2019,280320,STEM
2019,190339,INFO
2019,600366,STEM
2019,160343,AAVC
2019,160343,AGNR
2019,160343,ARCH
2019,160343,HOSP
2019,160343,INFO
2019,160343,MANU
2019,160343,STEM
2019,600448,BMA
2019,600448,CD
2019,600448,FINA
2019,600448,HOSP
2019,600448,INFO
2019,600448,MRKT
2019,600448,STEM
2019,920492,AAVC
2019,920492,CD
2019,920492,EDUC
2019,920492,HUMA
2019,920492,INFO
2019,920492,STEM
2019,330360,INFO
2019,200320,INFO
2019,900393,AAVC
2019,900393,AGNR
2019,900393,ARCH
2019,900393,BMA
2019,900393,EDUC
2019,900393,FINA
2019,900393,HLTH
2019,900393,HOSP
2019,900393,HUMA
2019,900393,INFO
2019,900393,LAW
2019,900393,MANU
2019,900393,MRKT
2019,900393,STEM
2019,900393,TRAN
2019,900391,CD
2019,900391,INFO
2019,900391,STEM
2019,390331,AGNR
2019,390331,CD
2019,390331,INFO
2019,260388,BMA
2019,260388,FINA
2019,260388,HLTH
2019,260388,LAW
2019,260388,MRKT
2019,260388,STEM
2019,260388,TRAN
2019,480318,AAVC
2019,480318,AGNR
2019,480318,ARCH
2019,480318,BMA
2019,480318,EDUC
2019,480318,FINA
2019,480318,HLTH
2019,480318,HOSP
2019,480318,HUMA
2019,480318,INFO
2019,480318,LAW
2019,480318,MANU
2019,480318,MRKT
2019,480318,STEM
2019,480318,TRAN
2019,610332,ARCH
2019,610332,BMA
2019,610332,FINA
2019,610332,HLTH
2019,610332,HUMA
2019,610332,INFO
2019,610332,LAW
2019,610332,MANU
2019,610332,MRKT
2019,600450,BMA
2019,600450,CD
2019,600450,FINA
2019,600450,HOSP
2019,600450,INFO
2019,600450,MRKT
2019,600450,STEM
2019,681309,AAVC
2019,681309,BMA
2019,681309,EDUC
2019,681309,FINA
2019,681309,HOSP
2019,681309,HUMA
2019,681309,INFO
2019,681309,MRKT
2019,681309,STEM
2019,590326,AAVC
2019,590326,AGNR
2019,590326,ARCH
2019,590326,BMA
2019,590326,FINA
2019,590326,HLTH
2019,590326,HOSP
2019,590326,HUMA
2019,590326,INFO
2019,590326,LAW
2019,590328,AAVC
2019,590328,ARCH
2019,590328,BMA
2019,590328,EDUC
2019,590328,FINA
2019,590328,HLTH
2019,590328,INFO
2019,590328,LAW
2019,590328,MANU
2019,590328,MRKT
2019,590328,TRAN
2019,590330,AAVC
2019,590330,AGNR
2019,590330,ARCH
2019,590330,BMA
2019,590330,EDUC
2019,590330,FINA
2019,590330,HLTH
2019,590330,HOSP
2019,590330,HUMA
2019,590330,INFO
2019,590330,LAW
2019,590330,MANU
2019,590330,MRKT
2019,590330,STEM
2019,590330,TRAN
2019,510359,AGNR
2019,510359,INFO
2019,510359,STEM
2019,510360,AGNR
2019,510360,INFO
2019,850324,AAVC
2019,850324,AGNR
2019,850324,ARCH
2019,850324,BMA
2019,850324,FINA
2019,850324,HOSP
2019,850324,HUMA
2019,850324,INFO
2019,850324,MANU
2019,850324,MRKT
2019,850324,TRAN
2019,340442,AAVC
2019,340442,BMA
2019,340442,CD
2019,340442,EDUC
2019,340442,FINA
2019,340442,HOSP
2019,340442,HUMA
2019,340442,INFO
2019,340442,MRKT
2019,340442,STEM
2019,860330,STEM
2019,410463,AAVC
2019,410463,EDUC
2019,410463,HUMA
2019,410463,INFO
2019,410463,STEM
2019,600594,AAVC
2019,600594,ARCH
2019,600594,BMA
2019,600594,FINA
2019,600594,HLTH
2019,600594,HUMA
2019,600594,INFO
2019,600594,LAW
2019,600594,MRKT
2019,600594,STEM
2019,600594,TRAN
2019,600454,AAVC
2019,600454,AGNR
2019,600454,EDUC
2019,600454,HOSP
2019,600454,HUMA
2019,110323,ARCH
2019,110323,STEM
2019,110323,TRAN
2019,410399,ARCH
2019,410399,BMA
2019,410399,FINA
2019,410399,INFO
2019,410399,LAW
2019,410399,STEM
2019,410399,TRAN
2019,410408,AAVC
2019,410408,ARCH
2019,410408,BMA
2019,410408,FINA
2019,410408,HLTH
2019,410408,HUMA
2019,410408,INFO
2019,410408,LAW
2019,410408,MANU
2019,410408,MRKT
2019,410483,AAVC
2019,410483,BMA
2019,410483,FINA
2019,410483,HOSP
2019,410483,INFO
2019,410483,MANU
2019,410483,MRKT
2019,410483,TRAN
2019,410326,AAVC
2019,410326,AGNR
2019,410326,ARCH
2019,410326,BMA
2019,410326,FINA
2019,410326,HOSP
2019,410326,HUMA
2019,410326,INFO
2019,410326,MANU
2019,410326,MRKT
2019,410326,TRAN
2019,320353,ARCH
2019,320353,BMA
2019,320353,EDUC
2019,320353,FINA
2019,320353,HLTH
2019,320353,INFO
2019,320353,LAW
2019,320353,MRKT
2019,320353,STEM
2019,340446,BMA
2019,340446,FINA
2019,340446,INFO
2019,340446,LAW
2019,340446,MRKT
2019,920495,AAVC
2019,920495,AGNR
2019,920495,ARCH
2019,920495,BMA
2019,920495,EDUC
2019,920495,FINA
2019,920495,HLTH
2019,920495,HOSP
2019,920495,HUMA
2019,920495,INFO
2019,920495,LAW
2019,920495,MANU
2019,920495,MRKT
2019,920495,STEM
2019,920495,TRAN
2019,820352,AAVC
2019,820352,AGNR
2019,820352,ARCH
2019,820352,BMA
2019,820352,EDUC
2019,820352,FINA
2019,820352,HLTH
2019,820352,HOSP
2019,820352,HUMA
2019,820352,INFO
2019,820352,LAW
2019,820352,MANU
2019,820352,MRKT
2019,820352,STEM
2019,820352,TRAN
2019,820354,AGNR
2019,820354,CD
2019,820354,INFO
2019,600364,LAW
2019,180352,CD
2019,180352,INFO
2019,180352,STEM
2019,920500,AAVC
2019,920500,AGNR
2019,920500,ARCH
2019,920500,BMA
2019,920500,EDUC
2019,920500,FINA
2019,920500,HLTH
2019,920500,HOSP
2019,920500,HUMA
2019,920500,INFO
2019,920500,LAW
2019,920500,MANU
2019,920500,MRKT
2019,920500,STEM
2019,920500,TRAN
2019,920502,AAVC
2019,920502,BMA
2019,920502,CD
2019,920502,EDUC
2019,920502,FINA
2019,920502,HOSP
2019,920502,HUMA
2019,920502,INFO
2019,920502,MRKT
2019,920502,STEM
2019,980306,INFO
2019,340452,AAVC
2019,340452,EDUC
2019,340452,HUMA
2019,340452,INFO
2019,340452,STEM
2019,600455,BMA
2019,600455,CD
2019,600455,FINA
2019,600455,HOSP
2019,600455,INFO
2019,600455,MRKT
2019,610334,AAVC
2019,610334,AGNR
2019,610334,ARCH
2019,610334,BMA
2019,610334,EDUC
2019,610334,FINA
2019,610334,HLTH
2019,610334,HOSP
2019,610334,HUMA
2019,610334,INFO
2019,610334,LAW
2019,610334,MANU
2019,610334,MRKT
2019,610334,STEM
2019,610334,TRAN
2019,190340,INFO
2019,900336,AAVC
2019,900336,AGNR
2019,900336,ARCH
2019,900336,BMA
2019,900336,FINA
2019,900336,HLTH
2019,900336,HOSP
2019,900336,HUMA
2019,900336,INFO
2019,900336,LAW
2019,900336,MANU
2019,900336,MRKT
2019,900336,STEM
2019,900336,TRAN
2019,900314,HLTH
2019,111369,STEM
2019,620350,ARCH
2019,620350,BMA
2019,620350,FINA
2019,620350,INFO
2019,620350,LAW
2019,620350,MRKT
2019,620350,STEM
2019,620310,AAVC
2019,620310,BMA
2019,620310,FINA
2019,620310,HOSP
2019,620310,INFO
2019,920506,AAVC
2019,920506,BMA
2019,920506,EDUC
2019,920506,FINA
2019,920506,HOSP
2019,920506,HUMA
2019,920506,INFO
2019,920506,MRKT
2019,920506,STEM
2019,491312,AAVC
2019,491312,AGNR
2019,491312,ARCH
2019,491312,BMA
2019,491312,EDUC
2019,491312,FINA
2019,491312,HLTH
2019,491312,HOSP
2019,491312,HUMA
2019,491312,INFO
2019,491312,LAW
2019,491312,MANU
2019,491312,MRKT
2019,491312,STEM
2019,491312,TRAN
2019,491308,AAVC
2019,491308,BMA
2019,491308,CD
2019,491308,EDUC
2019,491308,FINA
2019,491308,HLTH
2019,491308,HOSP
2019,491308,HUMA
2019,491308,INFO
2019,491308,MRKT
2019,160318,INFO
2019,160318,STEM
2019,862312,AAVC
2019,862312,AGNR
2019,862312,ARCH
2019,862312,BMA
2019,862312,EDUC
2019,862312,FINA
2019,862312,HLTH
2019,862312,HOSP
2019,862312,HUMA
2019,862312,INFO
2019,862312,LAW
2019,862312,MANU
2019,862312,MRKT
2019,862312,STEM
2019,862312,TRAN
2019,862316,AAVC
2019,862316,EDUC
2019,862316,HLTH
2019,862316,HUMA
2019,862316,INFO
2019,862316,STEM
2019,360456,BMA
2019,360456,FINA
2019,360456,HOSP
2019,360456,INFO
2019,360456,MRKT
2019,360456,STEM
2019,490344,INFO
2019,490344,STEM
2019,960348,AGNR
2019,960348,STEM
2019,130324,AAVC
2019,130324,AGNR
2019,130324,ARCH
2019,130324,BMA
2019,130324,EDUC
2019,130324,FINA
2019,130324,HLTH
2019,130324,HOSP
2019,130324,HUMA
2019,130324,INFO
2019,130324,LAW
2019,130324,MANU
2019,130324,MRKT
2019,130324,STEM
2019,130324,TRAN
2019,130323,AGNR
2019,130323,CD
2019,130323,INFO
2019,130323,STEM
2019,340454,AAVC
2019,340454,AGNR
2019,340454,ARCH
2019,340454,BMA
2019,340454,FINA
2019,340454,HOSP
2019,340454,HUMA
2019,340454,INFO
2019,340454,LAW
2019,340454,MANU
2019,340454,MRKT
2019,340454,STEM
2019,340454,TRAN
2019,920508,AAVC
2019,920508,EDUC
2019,920508,HUMA
2019,920508,INFO
2019,995330,AAVC
2019,995330,AGNR
2019,995330,ARCH
2019,995330,BMA
2019,995330,EDUC
2019,995330,FINA
2019,995330,HLTH
2019,995330,HOSP
2019,995330,HUMA
2019,995330,INFO
2019,995330,LAW
2019,995330,MANU
2019,995330,MRKT
2019,995330,STEM
2019,995330,TRAN
2019,600462,STEM
2019,270318,AGNR
2019,270318,BMA
2019,270318,CD
2019,270318,FINA
2019,270318,HOSP
2019,270318,MRKT
2019,200328,AAVC
2019,200328,AGNR
2019,200328,ARCH
2019,200328,BMA
2019,200328,FINA
2019,200328,HLTH
2019,200328,HOSP
2019,200328,HUMA
2019,200328,INFO
2019,200328,LAW
2019,200328,MANU
2019,200328,TRAN
2019,200330,BMA
2019,200330,FINA
2019,200330,HOSP
2019,200330,INFO
2019,200330,MRKT
2019,600466,AAVC
2019,600466,AGNR
2019,600466,ARCH
2019,600466,BMA
2019,600466,EDUC
2019,600466,FINA
2019,600466,HLTH
2019,600466,HOSP
2019,600466,HUMA
2019,600466,INFO
2019,600466,LAW
2019,600466,MANU
2019,600466,MRKT
2019,600466,STEM
2019,600466,TRAN
2019,650351,AAVC
2019,650351,BMA
2019,650351,CD
2019,650351,EDUC
2019,650351,FINA
2019,650351,HOSP
2019,650351,HUMA
2019,650351,INFO
2019,650351,MRKT
2019,650351,STEM
2019,170338,AAVC
2019,170338,AGNR
2019,170338,CD
2019,170338,EDUC
2019,170338,HUMA
2019,240368,INFO
2019,560332,AAVC
2019,560332,AGNR
2019,560332,ARCH
2019,560332,BMA
2019,560332,EDUC
2019,560332,FINA
2019,560332,HLTH
2019,560332,HOSP
2019,560332,HUMA
2019,560332,INFO
2019,560332,LAW
2019,560332,MANU
2019,560332,MRKT
2019,560332,STEM
2019,560332,TRAN
2019,640346,AAVC
2019,640346,AGNR
2019,640346,ARCH
2019,640346,BMA
2019,640346,FINA
2019,640346,HLTH
2019,640346,HOSP
2019,640346,HUMA
2019,640346,INFO
2019,640346,LAW
2019,640346,MANU
2019,640346,MRKT
2019,640346,STEM
2019,640346,TRAN
2019,640320,CD
2019,640320,HLTH
2019,640320,INFO
2019,320355,STEM
2019,920348,AAVC
2019,920348,AGNR
2019,920348,ARCH
2019,920348,BMA
2019,920348,EDUC
2019,920348,FINA
2019,920348,HLTH
2019,920348,HOSP
2019,920348,HUMA
2019,920348,INFO
2019,920348,LAW
2019,920348,MANU
2019,920348,MRKT
2019,920348,STEM
2019,920348,TRAN
2019,110500,AAVC
2019,110500,BMA
2019,110500,FINA
2019,110500,HOSP
2019,110500,INFO
2019,110500,MANU
2019,110500,MRKT
2019,110500,STEM
2019,110500,TRAN
2019,250356,AAVC
2019,250356,AGNR
2019,250356,ARCH
2019,250356,BMA
2019,250356,FINA
2019,250356,HLTH
2019,250356,HOSP
2019,250356,HUMA
2019,250356,INFO
2019,250356,LAW
2019,250356,MANU
2019,250356,MRKT
2019,250356,STEM
2019,250356,TRAN
2019,670331,AAVC
2019,670331,CD
2019,670331,EDUC
2019,670331,HUMA
2019,670331,INFO
2019,670331,STEM
2019,260417,INFO
2019,630331,BMA
2019,630331,FINA
2019,630331,HOSP
2019,630331,INFO
2019,630331,MRKT
2019,630331,STEM
2019,650352,AAVC
2019,650352,AGNR
2019,650352,ARCH
2019,650352,BMA
2019,650352,FINA
2019,650352,HLTH
2019,650352,HOSP
2019,650352,HUMA
2019,650352,INFO
2019,650352,LAW
2019,650352,MANU
2019,650352,MRKT
2019,650352,STEM
2019,650352,TRAN
2019,160326,INFO
2019,160326,STEM
2019,182316,AAVC
2019,182316,AGNR
2019,182316,ARCH
2019,182316,BMA
2019,182316,EDUC
2019,182316,FINA
2019,182316,HLTH
2019,182316,HOSP
2019,182316,HUMA
2019,182316,INFO
2019,182316,LAW
2019,182316,MANU
2019,182316,MRKT
2019,182316,STEM
2019,182316,TRAN
2019,182321,BMA
2019,182321,CD
2019,182321,FINA
2019,182321,HLTH
2019,182321,HOSP
2019,182321,MRKT
2019,182321,STEM
2019,761336,AGNR
2019,761336,BMA
2019,761336,FINA
2019,761336,HOSP
2019,761336,INFO
2019,761336,MRKT
2019,761336,STEM
2019,100326,AAVC
2019,100326,AGNR
2019,100326,ARCH
2019,100326,BMA
2019,100326,EDUC
2019,100326,FINA
2019,100326,HLTH
2019,100326,HOSP
2019,100326,HUMA
2019,100326,INFO
2019,100326,STEM
2019,110380,AAVC
2019,110380,AGNR
2019,110380,ARCH
2019,110380,BMA
2019,110380,EDUC
2019,110380,FINA
2019,110380,HLTH
2019,110380,HOSP
2019,110380,HUMA
2019,110380,INFO
2019,110380,LAW
2019,110380,MANU
2019,110380,MRKT
2019,110380,STEM
2019,110380,TRAN
2019,110381,AAVC
2019,110381,AGNR
2019,110381,EDUC
2019,110381,HUMA
2019,110381,STEM
2019,290348,AAVC
2019,290348,AGNR
2019,290348,ARCH
2019,290348,BMA
2019,290348,FINA
2019,290348,HLTH
2019,290348,HOSP
2019,290348,HUMA
2019,290348,INFO
2019,290348,LAW
2019,290348,MANU
2019,290348,MRKT
2019,290348,STEM
2019,290348,TRAN
2019,290350,AAVC
2019,290350,BMA
2019,290350,CD
2019,290350,EDUC
2019,290350,FINA
2019,290350,HOSP
2019,290350,HUMA
2019,290350,INFO
2019,290350,MRKT
2019,290350,STEM
2019,300325,AAVC
2019,300325,BMA
2019,300325,EDUC
2019,300325,FINA
2019,300325,HOSP
2019,300325,HUMA
2019,300325,INFO
2019,300325,MRKT
2019,300325,STEM
2019,310360,INFO
2019,310360,STEM
2019,310364,AAVC
2019,310364,AGNR
2019,310364,ARCH
2019,310364,BMA
2019,310364,CD
2019,310364,EDUC
2019,310364,FINA
2019,310364,HLTH
2019,310364,HOSP
2019,310364,HUMA
2019,310364,INFO
2019,310364,LAW
2019,310364,MANU
2019,310364,MRKT
2019,310364,STEM
2019,310364,TRAN
2019,330328,AAVC
2019,330328,AGNR
2019,330328,ARCH
2019,330328,BMA
2019,330328,EDUC
2019,330328,FINA
2019,330328,HLTH
2019,330328,HOSP
2019,330328,HUMA
2019,330328,INFO
2019,330328,MANU
2019,330328,MRKT
2019,340460,AAVC
2019,340460,AGNR
2019,340460,ARCH
2019,340460,BMA
2019,340460,FINA
2019,340460,HLTH
2019,340460,HOSP
2019,340460,HUMA
2019,340460,INFO
2019,340460,LAW
2019,340460,MANU
2019,340460,MRKT
2019,340460,STEM
2019,340460,TRAN
2019,920512,AAVC
2019,920512,BMA
2019,920512,CD
2019,920512,EDUC
2019,920512,FINA
2019,920512,HOSP
2019,920512,HUMA
2019,920512,INFO
2019,920512,MRKT
2019,360470,AAVC
2019,360470,AGNR
2019,360470,ARCH
2019,360470,BMA
2019,360470,EDUC
2019,360470,FINA
2019,360470,HLTH
2019,360470,HOSP
2019,360470,HUMA
2019,360470,INFO
2019,360470,LAW
2019,360470,MANU
2019,360470,MRKT
2019,360470,STEM
2019,360470,TRAN
2019,450341,AAVC
2019,450341,AGNR
2019,450341,ARCH
2019,450341,BMA
2019,450341,FINA
2019,450341,HLTH
2019,450341,HOSP
2019,450341,HUMA
2019,450341,INFO
2019,450341,LAW
2019,450341,MANU
2019,450341,MRKT
2019,450341,TRAN
2019,490346,AAVC
2019,490346,AGNR
2019,490346,ARCH
2019,490346,BMA
2019,490346,EDUC
2019,490346,FINA
2019,490346,HLTH
2019,490346,HOSP
2019,490346,HUMA
2019,490346,INFO
2019,490346,LAW
2019,490346,MANU
2019,490346,MRKT
2019,490346,STEM
2019,490346,TRAN
2019,490349,AGNR
2019,490349,INFO
2019,490349,STEM
2019,510368,AAVC
2019,510368,AGNR
2019,510368,ARCH
